delay_ns,seed,scope,regime,ng,metric,mean,median,q90,q95,q99,finite
130,20260921,full,far1ms,8,epistemic,0.01671000176882371,0.012520804535597563,0.027651359513401995,0.036744770407676715,0.0820900950580839,True
130,20260921,full,far1ms,8,aleatoric,0.0385478369127959,0.03814683109521866,0.04333467148244381,0.04507878720760346,0.0489730552956462,True
130,20260921,full,far1ms,16,nmse_omitted_db,2.0921893220663073,2.1027631759643555,2.31922767162323,2.377637028694153,2.4703219747543335,True
130,20260921,full,far1ms,16,epistemic,94.79453208859545,2.201232433319092,62.44664955139163,154.9700523376465,1063.5320483398455,True
130,20260921,full,far1ms,16,aleatoric,0.1083497649140656,0.10332387313246727,0.14147516340017322,0.15838560387492184,0.20004901811480547,True
130,20260921,full,far1ms,32,nmse_omitted_db,2.2304185833930967,2.224185824394226,2.4707748889923096,2.5456899762153626,2.6797086262702945,True
130,20260921,full,far1ms,32,epistemic,138.89657635442987,9.93857717514038,151.01546936035172,364.865020751954,2134.788151855473,True
130,20260921,full,far1ms,32,aleatoric,0.19061687947213649,0.18186724931001663,0.2448502004146576,0.2751835405826569,0.3499049371480944,True
130,20260922,partial_small,target,4,nmse_omitted_db,-22.963467195510866,-22.971221923828125,-22.39320812225342,-22.22907724380493,-21.882255344390867,True
130,20260922,partial_small,target,4,epistemic,0.0042969965893775225,0.003801582846790552,0.006251151952892546,0.0077009918633848444,0.012702451907098334,True
130,20260922,partial_small,target,4,aleatoric,0.018786401358805598,0.018617467023432255,0.02109829280525446,0.021984196919947865,0.023970644697546967,True
130,20260922,partial_small,target,8,nmse_omitted_db,-20.530932646942137,-20.535664558410645,-19.980690956115723,-19.820483112335204,-19.531287670135498,True
